chrom,start,end,snps,1.2,1.3,1.4,2.3,2.4,3.4
3L,3095001,3100000,447,-0.00233225,-0.00245036,-0.00912915,-0.00783587,0.00787116,0.00103156
3L,3100001,3105000,424,-0.00276261,0.00287507,-0.00682986,0.00285532,0.0089233,0.0018866
3L,3105001,3110000,431,0.00607255,0.000883266,-0.00391928,-0.00513602,0.0177868,0.00610901
3L,3110001,3115000,509,0.00405887,0.00140559,-0.0074208,-0.00376651,0.0116684,0.00316913
3L,3115001,3120000,500,-0.0011663,0.00183418,-0.00903011,-0.00420592,0.00424731,0.00191609
3L,3120001,3125000,466,-0.00561469,-0.00417028,-0.00885693,-0.00537917,0.00108403,-0.00043661
3L,3125001,3130000,403,0.00985727,0.0154391,-0.00906836,-0.00307403,0.0183968,0.0196413
3L,3130001,3135000,465,0.00127841,-0.00224951,-0.00865077,-0.00483276,0.0125345,0.00151363
3L,3135001,3140000,530,-0.00136124,-0.00590323,-0.00359148,-0.000568372,0.01639,-0.00113456
3L,3140001,3145000,441,-0.00196265,-0.00219164,-0.00630965,-0.000135804,0.00824653,-0.00230561
3L,3145001,3150000,472,0.00196741,0.00520958,-0.00851031,-0.0036832,0.00147138,-0.00147367
3L,3150001,3155000,368,-0.00288079,-0.00477462,-0.0118902,-0.00974335,-0.00345849,-0.00691957
3L,3155001,3160000,451,0.00139709,-0.00490539,-0.0102682,-0.00279322,0.0083172,-0.00499051
3L,3160001,3165000,458,0.00408494,-0.008388,-0.0100143,-0.00371425,0.0088774,-0.00688836
3L,3165001,3170000,438,0.000656582,-0.00184482,-0.00996544,-0.00822852,0.00829003,0.00561677
3L,3170001,3175000,469,0.00619919,0.00567741,-0.00855179,-0.00286742,0.00902849,0.00936979
3L,3175001,3180000,467,0.0116076,-0.000190432,-0.0101047,-0.00914335,0.00853681,-0.00283364
3L,3180001,3185000,464,-0.00488385,-0.00686447,-0.0101084,-0.00350865,-0.00116619,-0.00582717
3L,3185001,3190000,403,-0.00490131,-0.00371846,-0.0105061,-0.000813658,-0.00140926,-0.00223592
3L,3190001,3195000,409,-0.000487308,-2.8489e-05,-0.0108742,-0.00285098,0.00705809,0.00135583
3L,3195001,3200000,404,-0.00619821,-0.0102645,-0.0107173,-0.00844844,-0.00308339,-0.00920259
3L,3200001,3205000,456,-0.00190346,-0.00314962,-0.0106888,-0.00212303,0.00530922,7.87011e-06
3L,3205001,3210000,445,0.00800831,-0.00290263,-0.00917598,-0.00010165,0.012251,-0.00181466
3L,3210001,3215000,440,0.00994469,-0.00204835,-0.0100446,-0.00446226,0.0208195,0.00573635
3L,3215001,3220000,418,0.0110779,-0.00387619,-0.0086999,3.64667e-05,0.0162635,-0.00398552
3L,3220001,3225000,412,0.0113657,0.00519979,-0.0091814,-0.0067212,0.0178462,0.00934989
3L,3225001,3230000,345,0.00313709,0.00703829,-0.00785972,-0.000718962,0.0147327,0.0078101
3L,3230001,3235000,402,0.00387868,0.00298472,-0.0102493,-0.00142143,0.00568498,0.000724523
3L,3235001,3240000,408,0.00162132,-0.00670109,-0.00974155,-0.0022447,0.0111608,-6.93611e-05
3L,3240001,3245000,432,0.00434974,-0.00308824,-0.00979811,-0.00579329,0.0142137,0.00301431
3L,3245001,3250000,372,0.00921542,0.000203018,-0.00769251,-0.00239619,0.0125246,0.00117355
3L,3250001,3255000,454,0.00417606,0.00501023,-0.0104294,0.0019671,0.00524041,0.00491189
3L,3255001,3260000,420,0.00673271,0.0023375,-0.00658045,-0.00498492,0.00672826,-3.77402e-05
3L,3260001,3265000,462,0.00797466,6.9074e-05,-0.00848109,-0.00123737,0.0158466,0.00155819
3L,3265001,3270000,406,-0.000310675,0.0023341,-0.00736367,-0.00625835,0.00930877,0.00678455
3L,3270001,3275000,457,0.00563322,-0.000651423,-0.0083567,-0.00197179,0.0143557,0.00202349
3L,3275001,3280000,460,0.00561859,-0.000996282,-0.00847342,-0.00365031,0.0136218,0.00264553
3L,3280001,3285000,428,0.0122702,0.00773456,-0.00409751,-0.00483635,0.016531,0.00542223
3L,3285001,3290000,448,0.00469378,0.000458477,-0.00756039,0.00316281,0.0144257,0.00181955
3L,3290001,3295000,462,0.00319606,0.0016676,-0.00931454,-0.00763996,0.0118389,0.0098975
3L,3295001,3300000,545,0.00183921,-0.00244453,-0.00889477,-0.00105876,0.0132288,0.00179591
3L,3300001,3305000,517,0.00169053,-0.0029407,-0.00819989,-0.00211718,0.011558,-0.0017107
3L,3305001,3310000,439,0.00264412,-0.00123667,-0.0103227,-0.00403121,0.0093982,-0.000863343
3L,3310001,3315000,544,0.00288658,-7.55786e-05,-0.00938497,-0.00739189,0.00536134,-0.00143639
3L,3315001,3320000,524,-0.000948825,-0.00161428,-0.00766741,-0.00355294,0.00760759,-0.00232733
3L,3320001,3325000,433,0.00789755,0.000316453,-0.00956016,-0.00453023,0.0186633,0.00350435
3L,3325001,3330000,463,0.00171325,-0.000906855,-0.00493552,-0.00634243,0.0157951,0.00445476
3L,3330001,3335000,489,0.00407819,-0.00158282,-0.00693066,-0.00698892,0.014929,0.00363276
3L,3335001,3340000,506,0.0010135,0.0048927,-0.00682677,-0.00586734,0.00282593,-9.65685e-05
3L,3340001,3345000,479,0.00386317,0.0125234,-0.00882209,-0.00383161,0.00139373,0.00255787
3L,3345001,3350000,431,0.00346504,-0.0025564,-0.00799743,-0.00944079,0.00889972,0.00135742
3L,3350001,3355000,457,-0.00325157,-0.000371219,-0.00844121,-0.00312917,0.00492801,0.00330954
3L,3355001,3360000,483,0.0035343,-0.00152943,-0.0088576,0.00144378,0.0101183,-0.00596268
3L,3360001,3365000,506,0.00383437,0.00414561,-0.00859372,0.00250462,0.0116518,0.00327469
3L,3365001,3370000,519,-0.00187756,0.00217721,-0.00899458,-0.0017234,0.0013921,-9.7103e-05
3L,3370001,3375000,486,-0.00211395,0.00448041,-0.00925245,-0.00484662,0.0042456,0.00544086
3L,3375001,3380000,468,0.00728468,-0.00267664,-0.00982686,-0.00376337,0.0152916,-0.000341473
3L,3380001,3385000,470,-0.00189318,-0.00493572,-0.00540088,-0.00630581,0.0118738,0.00176536
3L,3385001,3390000,419,0.0103316,0.000976264,-0.00833654,-0.00451484,0.0223744,0.00534482
3L,3390001,3395000,431,0.011785,0.0037774,-0.00973228,-0.00338769,0.0213507,0.00809416
3L,3395001,3400000,477,-0.0025975,-0.000105722,-0.00671317,-0.00708027,0.00996743,0.00660674
3L,3400001,3405000,363,-0.000996997,0.00535242,-0.00754048,-0.00431976,0.00608893,0.00338641
3L,3405001,3410000,425,-0.00654051,-0.00583629,-0.00893632,-0.00749202,0.00113162,-0.0029979
3L,3410001,3415000,407,-0.000307985,0.000169978,-0.00685934,-0.00617752,0.0144891,0.0092465
3L,3415001,3420000,409,-0.00360952,-0.00169091,-0.00853422,-0.00695118,-6.56417e-05,-0.000656373
3L,3420001,3425000,445,-0.00280871,-0.000625572,-0.00862733,-0.00598803,0.00327557,0.00173164
3L,3425001,3430000,448,-0.00359778,-0.000212658,-0.0088049,-0.00397938,0.00495133,0.00233538
3L,3430001,3435000,437,-0.000656489,0.00197373,-0.00716764,-0.00586344,0.0119985,0.0102884
3L,3435001,3440000,417,-0.00269113,-0.00496895,-0.00889939,-0.00562655,0.00161629,-0.00236125
3L,3440001,3445000,463,-0.00480678,0.000215172,-0.00750596,-0.00552951,0.00495358,0.00522535
3L,3445001,3450000,397,-0.00113515,0.000202115,-0.00355958,-0.00744638,0.0143087,0.00849817
3L,3450001,3455000,453,0.00112515,0.00697362,-0.00973488,-0.00712293,0.00793036,0.0100051
3L,3455001,3460000,422,-0.00157445,-0.00535256,-0.00610145,-0.00839975,0.0071256,-0.00352194
3L,3460001,3465000,432,-0.00158898,-0.000461803,-0.00678793,-0.00502784,0.0123989,0.00409361
3L,3465001,3470000,427,-0.000887177,-0.00104719,-0.00642494,-0.00420013,0.0106025,0.00391362
3L,3470001,3475000,447,-0.0017643,-0.000330127,-0.00791794,-0.00809775,0.00158813,0.000250325
3L,3475001,3480000,392,-0.00585229,-0.000347869,-0.0101468,-0.00817367,-0.000964871,-0.000597965
3L,3480001,3485000,479,-0.000521713,-0.00346932,-0.00909859,-0.00497998,0.00167075,-0.00278694
3L,3485001,3490000,430,-0.000402541,-0.00183145,-0.00836523,-0.00562725,0.00659357,0.00123496
3L,3490001,3495000,380,3.38587e-05,-0.00621233,-0.0102584,-0.00577659,0.00876682,-0.00162523
3L,3495001,3500000,432,0.00321729,0.00388555,-0.00979563,-0.00366441,0.0122994,0.00729439
3L,3500001,3505000,457,-0.00106687,-0.00730815,-0.00762777,-0.00956563,0.00569116,-0.00254371
3L,3505001,3510000,422,-0.00576181,-0.00461615,-0.00880603,-0.0076673,0.00383762,0.000900725
3L,3510001,3515000,510,-0.00238786,0.00240404,-0.00806783,0.000210904,0.00335819,-0.000696061
3L,3515001,3520000,446,0.00372475,0.00455237,-0.00780096,-0.00632308,0.00664458,0.00205114
3L,3520001,3525000,442,0.00304916,0.00277747,-0.00614642,-0.00241116,0.00455373,-0.00146123
3L,3525001,3530000,484,-0.00303043,-0.0029313,-0.00924109,-0.00800594,0.00345976,0.00111579
3L,3530001,3535000,534,-0.00258326,0.00138161,-0.00788058,-0.0023519,0.00599779,0.0025779
3L,3535001,3540000,524,0.0017466,-0.00363005,-0.00490197,-0.00709256,0.0117149,0.00313171
3L,3540001,3545000,400,-0.00527745,0.00138412,-0.00682186,0.00125343,0.00700746,-0.00375346
3L,3545001,3550000,461,0.00112739,0.00376516,-0.0061432,-0.00288293,0.0087138,0.000478739
3L,3550001,3555000,419,-0.00541736,-0.00465066,-0.00923868,-0.00853604,-0.000526639,-0.00628165
3L,3555001,3560000,490,-0.00330634,0.00631268,-0.00853323,8.22656e-05,0.00103578,0.00511253
3L,3560001,3565000,480,-0.00373975,0.00196022,-0.00649756,-0.00381552,0.00311644,0.00144885
3L,3565001,3570000,512,-0.000459266,0.0152085,-0.00964938,-0.00367488,0.000554946,0.0118424
3L,3570001,3575000,419,0.00257079,0.00389835,-0.0052602,-0.00692847,0.00842491,0.00207661
3L,3575001,3580000,461,-0.00298367,0.00709533,-0.00807546,-0.00387107,0.00175877,0.00951774
3L,3580001,3585000,445,-0.00233434,-0.00174664,-0.00898281,-0.00561711,0.00670014,0.00206862
3L,3585001,3590000,471,0.000362741,-0.00125179,-0.00935207,-0.00379892,0.0044952,-0.00183735
3L,3590001,3595000,491,-0.00299662,-0.00278825,-0.00790398,-0.00424568,0.00425362,0.000335573
3L,3595001,3600000,475,-0.00156645,0.000594649,-0.0109446,-0.00608621,0.000480492,0.0011276
3L,3600001,3605000,114,-0.01171,-0.000550584,-0.00904128,-0.00556991,-0.00838637,0.000582377
3L,3605001,3610000,267,-0.000489923,0.00193172,-0.00732005,-0.0034681,0.00246894,-0.00302409
3L,3610001,3615000,438,-0.00187576,0.00120446,-0.00938069,-0.00653932,0.00233522,0.000757762
3L,3615001,3620000,450,0.00178985,0.0103018,-0.00984944,-0.00713298,0.00241504,0.00953419
3L,3620001,3625000,414,-0.0014688,-0.0020553,-0.00725062,-0.00609132,0.00542165,0.00139421
3L,3625001,3630000,474,0.00363884,-0.000456668,-0.00897708,-0.00547692,0.00623511,0.000739196
3L,3630001,3635000,422,-0.00244104,-0.00262435,-0.0100556,-0.00992393,0.0050688,0.00318263
3L,3635001,3640000,451,-0.00243648,0.00134723,-0.0104147,-0.00310524,-0.00403913,-0.00312032
3L,3640001,3645000,407,0.000770305,-3.04318e-05,-0.0107044,-0.00544063,0.00700635,0.00119583
3L,3645001,3650000,422,-0.000683769,-0.00230275,-0.00944276,-0.00411957,0.00126867,-0.00288288
3L,3650001,3655000,402,0.00572769,0.00862389,-0.00734822,-0.00717781,0.0093589,0.00518926
3L,3655001,3660000,406,-0.00266546,-0.00169593,-0.00844182,-0.00576412,0.00641426,0.00570141
3L,3660001,3665000,415,-0.00420316,0.00323495,-0.00822296,-0.00240525,0.00378631,0.00641548
3L,3665001,3670000,481,-0.000193135,0.0237891,-0.00370135,-0.000516778,0.00471592,0.0155225
3L,3670001,3675000,395,-0.0012642,0.00504231,-0.00884967,-0.00198242,-0.00222334,2.00742e-05
3L,3675001,3680000,397,-0.00506683,-0.00619875,-0.00997197,-0.00636221,0.00131479,-0.00107756
3L,3680001,3685000,398,-0.00495451,-0.0012067,-0.00852631,-0.00438351,0.00351182,0.000181373
3L,3685001,3690000,443,-0.00342739,-0.00602557,-0.00985997,-0.00425342,-0.00259847,-0.00343764
3L,3690001,3695000,469,-0.0029103,-0.00154594,-0.00580945,-0.00844699,0.011864,0.00653538
3L,3695001,3700000,467,0.00691723,0.000917817,-0.00948324,-0.00873596,0.0130536,0.00387469
3L,3700001,3705000,409,-0.0044248,0.00255538,-0.0074866,-0.00920663,0.00452836,0.00682093
3L,3705001,3710000,426,-0.000388005,-0.0031951,-0.00880235,-0.0114084,0.0126224,0.00641789
3L,3710001,3715000,412,-0.00359593,-0.00412046,-0.00772655,-0.00968763,0.00201842,-0.000371637
3L,3715001,3720000,421,-0.00435328,-0.000252878,-0.00857981,-0.00667771,0.000993888,0.000337099
3L,3720001,3725000,465,-0.00334408,-0.00657278,-0.00682488,-0.00851879,0.00942038,0.00055148
3L,3725001,3730000,441,0.00465707,0.00416466,-0.0081567,-0.00856325,0.00671308,0.00360475
3L,3730001,3735000,424,-0.00431512,-0.000866799,-0.00732407,-0.00933589,0.00202844,0.00209971
3L,3735001,3740000,422,0.00179668,-0.00283118,-0.0079964,-0.00438696,0.0110014,-0.000611682
3L,3740001,3745000,439,0.00241742,0.00138411,-0.0104549,-0.00550239,0.00474877,-3.16561e-05
3L,3745001,3750000,471,-0.00284356,-0.00286651,-0.00796719,-0.00867549,0.000601689,-0.00324709
3L,3750001,3755000,534,0.00379483,-0.00588505,-0.0102115,0.000248613,0.00543498,-0.00645184
3L,3755001,3760000,429,0.00923086,0.00400962,-0.00283454,-0.00395848,0.00714951,0.00125099
3L,3760001,3765000,419,0.000173624,0.00189132,-0.0102245,-0.00610706,0.006083,0.00318006
3L,3765001,3770000,446,-0.000541439,-0.00705947,-0.0104792,-0.00564902,0.005058,-0.00390719
3L,3770001,3775000,432,-0.00383302,-0.00582942,-0.00817645,-0.0062399,0.00222164,-0.00365503
3L,3775001,3780000,472,-0.000669973,0.00121812,-0.0104164,-0.00216204,0.00435432,0.00468663
3L,3780001,3785000,445,-0.00148635,-0.00360456,-0.00844334,-0.00355711,0.00327857,-0.00369491
3L,3785001,3790000,508,0.00193797,-0.00475194,-0.00961057,-0.00441358,0.00988371,-6.81188e-05
3L,3790001,3795000,503,-0.00122979,-0.00694618,-0.00610506,-0.00610435,0.00960465,0.000561691
3L,3795001,3800000,473,-0.00237524,-0.00581256,-0.00788482,-0.00444495,0.00553412,-0.000867476
3L,3800001,3805000,445,-0.000757277,-0.00117563,-0.00698588,-0.00379245,0.00661652,0.000339641
3L,3805001,3810000,466,-0.00100111,-0.00447338,-0.00909105,-0.00431368,0.00823806,-0.00135377
3L,3810001,3815000,499,-0.0021214,0.00086117,-0.00921447,-0.00535574,0.00338087,0.00477824
3L,3815001,3820000,427,0.00229113,-0.00775401,-0.0105475,-0.00318079,0.00528914,-0.00614351
3L,3820001,3825000,451,0.00286705,0.00408217,-0.00895332,-0.0042085,0.00900721,0.00293144
3L,3825001,3830000,371,0.00565227,0.0042467,-0.00958601,-0.00768515,0.00526658,-0.000300017
3L,3830001,3835000,394,-0.000488709,-0.000236667,-0.0106156,-0.000126065,0.00264559,-0.00456506
3L,3835001,3840000,432,0.00131755,-0.00128627,-0.0107726,-0.00643281,0.00566355,-0.0013657
3L,3840001,3845000,418,-0.00291374,0.00443181,-0.0086371,-0.0054297,-0.00073505,0.00319846
3L,3845001,3850000,429,0.000122117,-0.00345565,-0.00768185,-0.00265831,0.00632155,-0.000364604
3L,3850001,3855000,433,0.00359904,0.0058059,-0.00715166,-0.00633048,-0.00231242,-0.0023509
3L,3855001,3860000,432,-0.00192074,-0.00473971,-0.00696943,-0.00509715,0.00314511,-0.00229461
3L,3860001,3865000,419,0.00504014,0.0107567,-0.0110215,-0.0050053,0.00454887,0.00852152
3L,3865001,3870000,413,0.00276151,-0.000904837,-0.0109287,-0.00647796,0.00166231,-0.000846967
3L,3870001,3875000,429,-0.000477615,-0.00494438,-0.0115264,-0.0047624,0.000910405,-0.00417343
3L,3875001,3880000,447,-0.000653066,0.00653748,-0.00809343,-0.00336533,-0.00260306,-0.00288921
3L,3880001,3885000,480,0.00108926,0.000150223,-0.00656544,-0.000816114,0.00478208,0.00139456
3L,3885001,3890000,445,-0.000149275,-0.00190161,-0.00996877,-0.0028802,0.0011296,-0.00310496
3L,3890001,3895000,445,0.000681966,-0.00319689,-0.0101682,-0.00343049,0.00348416,-0.00175678
3L,3895001,3900000,493,-0.00578264,-0.00766182,-0.00868561,-0.00823701,-0.00442411,-0.00582554
3L,3900001,3905000,485,-0.0105348,0.0091428,-0.00342053,0.00359336,-0.00943603,-0.00309623
3L,3905001,3910000,438,-4.90735e-05,-0.00378767,-0.0102765,-0.00664046,0.00425003,-0.000489625
3L,3910001,3915000,446,-0.00102571,-0.00199143,-0.00982095,-0.00491386,0.00109784,-0.00204182
3L,3915001,3920000,464,0.000282127,-0.00102459,-0.00842788,-0.00763556,0.00572734,-0.0011667
3L,3920001,3925000,488,-0.000716956,-0.00335569,-0.00935159,-0.00454232,0.00399544,-0.00372514
3L,3925001,3930000,434,-0.00575306,-0.0070161,-0.00966135,-0.00831158,-0.00127682,-0.00223567
3L,3930001,3935000,403,0.00116366,-0.00298426,-0.00874372,-0.00338212,0.00176733,-0.00669419
3L,3935001,3940000,470,-0.000149688,-0.0034604,-0.00877695,-0.00666185,0.00220268,0.00203529
3L,3940001,3945000,532,0.000295647,-0.00556824,-0.00534335,-0.003763,0.00689559,-0.000209078
3L,3945001,3950000,508,-0.00519764,-0.00294296,-0.00939233,-0.00486919,0.00187235,-0.000417338
3L,3950001,3955000,465,-0.00207725,0.0021781,-0.00774349,-0.004721,-0.00167492,-0.000480464
3L,3955001,3960000,404,-0.00164961,-0.00656976,-0.0084128,-0.00173899,-0.00137534,-0.0066504
3L,3960001,3965000,394,-0.00593797,-0.0076583,-0.00663237,-0.00701199,0.00232882,-0.00502348
3L,3965001,3970000,416,-0.00657894,-0.00804377,-0.00755367,-0.00798235,0.00310214,-0.00398101
3L,3970001,3975000,409,-0.00324664,0.00232621,-0.00898539,-0.00722584,-0.00292397,0.00205806
3L,3975001,3980000,472,0.00279202,-0.000343436,-0.00662762,-0.00705983,-0.000310593,-0.00431003
3L,3980001,3985000,463,-0.00366028,-0.00491444,-0.0108702,-0.009117,-0.00312967,-0.00428558
3L,3985001,3990000,429,-0.00456815,-0.00916046,-0.00932959,-0.00727457,-0.00317161,-0.00949105
3L,3990001,3995000,337,-0.00388448,-0.00785003,-0.0107151,-0.0100744,-0.000241021,-0.00775801
3L,3995001,4000000,388,-0.00115192,0.00730631,-0.0095805,-0.00307699,-0.00317208,-0.00155871
3L,4000001,4005000,472,-0.000558624,-0.00441889,-0.0098551,-0.00727499,-0.00236305,-0.00633444
3L,4005001,4010000,454,-0.00109496,-0.00761428,-0.00882126,-0.00584458,-0.00385531,-0.00975022
3L,4010001,4015000,489,-0.00196048,-0.00390971,-0.00998712,-0.0034309,-0.00216047,-0.00442812
3L,4015001,4020000,468,-0.00292853,-0.00820023,-0.0108424,-0.00569072,-7.73423e-05,-0.00737199
3L,4020001,4025000,519,0.00391081,-0.00418385,-0.0102512,-0.00205085,0.00300807,-0.00657961
3L,4025001,4030000,564,0.000194343,-0.00438186,-0.0106612,-0.00668731,-0.00323038,-0.00593898
3L,4030001,4035000,511,0.00137474,-0.00484447,-0.0081631,-0.00586602,0.00311679,-0.00455081
3L,4035001,4040000,538,0.000535405,-0.00247959,-0.00961917,-0.00208253,0.00108136,-0.00309627
3L,4040001,4045000,440,-0.00120505,-0.000197598,-0.0107182,-0.000369809,0.00141241,-0.00361247
3L,4045001,4050000,436,0.000831708,-0.000151621,-0.0103986,-0.00619916,0.00476312,-0.00100751
3L,4050001,4055000,442,0.00314663,4.75184e-05,-0.00986501,-0.00528036,0.00236192,-0.00249176
3L,4055001,4060000,482,-0.00574053,-0.00549428,-0.00895367,-0.00570524,-0.00174269,-0.00563216
3L,4060001,4065000,462,0.00213082,-0.00327695,-0.00992867,-0.00266679,0.0053529,-0.00610155
3L,4065001,4070000,456,-0.000375252,-0.00533545,-0.00895583,-0.00602568,-0.00191717,-0.00615945
3L,4070001,4075000,464,-0.00223635,-0.000382498,-0.00953493,-0.00660578,0.000821927,-0.00119717
3L,4075001,4080000,479,-0.00121336,-0.00323393,-0.00897936,-0.0063756,0.0026188,-0.00529002
3L,4080001,4085000,521,-0.000199002,-0.00219781,-0.0094694,-0.00907389,-0.00080684,-0.00291584
3L,4085001,4090000,434,0.0012041,-0.00315598,-0.00852403,-0.00623769,0.00674618,9.99753e-05
3L,4090001,4095000,404,-0.00219303,-1.97981e-05,-0.0100215,0.00294186,0.000537228,-0.00593941
3L,4095001,4100000,499,-0.00407344,-0.0022232,-0.00961149,-0.00273706,-0.00175436,-0.00182895
3L,4100001,4105000,488,0.00135605,-0.00290587,-0.00994228,-0.00407947,0.00434139,-0.000867966
3L,4105001,4110000,455,-0.000277945,0.001477,-0.0050254,-0.00511812,0.000995969,-0.00497704
3L,4110001,4115000,488,-0.00179659,-3.52004e-05,-0.00811386,-0.00770613,-0.000748762,-0.00275797
3L,4115001,4120000,427,-0.00474779,-0.00182151,-0.0108838,0.000580461,-0.00382094,-0.000991947
3L,4120001,4125000,428,-0.00387669,-0.00226965,-0.00996404,-0.00121163,-0.00422702,-0.00288644
3L,4125001,4130000,487,0.000205842,0.00353769,-0.00949355,0.00563446,0.0007568,-0.000799675
3L,4130001,4135000,405,0.00197803,-0.00132828,-0.0082419,-0.00617917,-0.000903382,-0.00571264
3L,4135001,4140000,509,-0.000479279,-0.000130302,-0.0101884,-0.00614562,0.00043495,-0.00372528
3L,4140001,4145000,436,0.00197979,-0.00454561,-0.00826888,-0.00306446,0.00172739,-0.00694957
3L,4145001,4150000,467,-0.000240635,-0.00161755,-0.010291,-0.00525876,0.00117965,0.00232448
3L,4150001,4155000,470,0.00858251,0.00123205,-0.00910701,4.43925e-05,0.000623556,-0.00314281
3L,4155001,4160000,416,0.000581356,-0.00548621,-0.00941389,0.00162205,-0.00108082,-0.00448269
3L,4160001,4165000,490,-0.00129064,-0.00159159,-0.00801462,-0.00441609,-0.000497702,-0.00846623
3L,4165001,4170000,412,0.00196295,-0.00380488,-0.00960809,-0.00657051,0.00028658,-0.00562229
3L,4170001,4175000,441,0.000627606,-0.00492395,-0.00697887,-0.000625859,0.00299545,-0.00730956
3L,4175001,4180000,470,0.00127767,-0.00100951,-0.0103945,-0.00414165,-0.000590845,-0.00441933
3L,4180001,4185000,476,-0.000758737,-0.00287201,-0.00971519,-0.00493404,0.00111163,-0.00355049
3L,4185001,4190000,423,-0.00824467,-0.00593192,-0.00962582,-0.00584817,-0.00454383,-0.00719065
3L,4190001,4195000,458,-0.000389229,-0.0035186,-0.00922642,5.3135e-05,-0.000146565,-0.00837041
3L,4195001,4200000,502,0.00434708,-0.000152823,-0.008474,-0.00835425,-0.00284044,-0.00676156
3L,4200001,4205000,498,0.00855737,0.000399802,-0.00858804,-0.00479488,0.0062966,-0.000489662
3L,4205001,4210000,441,-0.000345191,0.00448405,-0.00811316,0.000220622,0.000396491,-0.00249371
